ID,NAME,SLUG,COUNTRY,COUNTRY-SLUG,LAT,LON
FHaxgEJlAk79v5h8lFcHb,"Consuelo, Chile",consuelo-chile,Chile,chile,-23.4754,-70.6087
fiTX4XjqsoNn4XEJeB3G1,"Rio Jucar, Spain",rio-jucar-spain,Spain,spain,39.1504,-0.2388
FLFkIakkf7Uu3a7VxIc9J,"Cannon Beach, Oregon (USA)",cannon-beach-oregon-usa,Oregon (USA),oregon-usa,45.8934,-123.9648
fMpHiEfiyJ8HNl1zsOkmA,"Coetivy / Cocktails, Seychelles",coetivy-cocktails-seychelles,Seychelles,seychelles,-7.0953,56.2935
FN6E9vs2IINCwxAXBqDNf,"Silvaplana See, Switzerland",silvaplana-see-switzerland,Switzerland,switzerland,46.456,9.7976
Fn8dJWhguAmvykC09EGoR,"Sjaelland / Bjerge Sydstrand, Denmark",sjaelland-bjerge-sydstrand-denmark,Denmark,denmark,55.5639999999999,11.1579
fnLV3VfKkgXH6HRHHNiDd,"Koh Lipe / North Sunrise Beach, Thailand",koh-lipe-north-sunrise-beach-thailand,Thailand,thailand,6.4956,99.3072
fPGLMPpmT91H0qs2sQuaW,"San Luis Reservoir, California (USA)",san-luis-reservoir-california-usa,California (USA),california-usa,37.0654,-121.0783
FPU4TTpRvfsbRpkm61zJc,"Punta Mogotes, Argentina",punta-mogotes-argentina,Argentina,argentina,-38.0742,-57.5424
fQ0fCva6ls0RxTgjVyEtI,"Hudson River / Haverstraw Marina, New York (USA)",hudson-river-haverstraw-marina-new-york-usa,New York (USA),new-york-usa,41.2137,-73.9637
fQeOBCNT8KunFKqATqrdJ,"Blue Lagoon, Egypt",blue-lagoon-egypt,Egypt,egypt,24.9134,34.9712
fQG4kUEtjR1cDArWZVIV7,"Playa de la Mata, Spain",playa-de-la-mata-spain,Spain,spain,38.0471,-0.6519
fUCR1BPYfzvm9cPYQ2tqm,"Reunion / Le Port, French Southern Territories",reunion-le-port-french-southern-territories,French Southern Territories,french-southern-territories,-20.9262,55.2936
fyhN2Hp5xBZNSZM6xZQ0h,"Cross Slab Beach, Ireland",cross-slab-beach-ireland,Ireland,ireland,54.1131,-10.0925
fzEwFYM65YNTZZkaYSlIg,"Vancouver Island / Jordan River, Canada",vancouver-island-jordan-river-canada,Canada,canada,48.4205,-124.0548
fzMwDTyxxULV9lRTiMPx8,"Itajuba, Brazil",itajuba-brazil,Brazil,brazil,-26.6922,-48.6851
G0uVuKvJDmsehn71Ro9uu,"Velika Plaza Ulcinj, Montenegro",velika-plaza-ulcinj-montenegro,Montenegro,montenegro,41.8835,19.3155
G3aW89hSiJBlEotP7wwN0,"Ocean Beach, California (USA)",ocean-beach-california-usa,California (USA),california-usa,37.7703,-122.5121
G3o2FLVJgpkliHIcJfdjm,"Ventry, Ireland",ventry-ireland,Ireland,ireland,52.1308,-10.3677
g5SKXKEFNxabq3WKEncuJ,"Eiland van Maurik, Netherlands",eiland-van-maurik-netherlands,Netherlands,netherlands,51.9741,5.4206
G8RSfWToqLbwoo1yHvcph,"Corsica / Tahiti Plage, France",corsica-tahiti-plage-france,France,france,41.8959,8.8035
G941vKR398A7JSnEPN5Nk,"Cocos Island, Guam",cocos-island-guam,Guam,guam,13.2383,144.6522
GahAlaE5bcjvznOw6XxGh,"Gran Canaria / Ketchup, Canary Islands",gran-canaria-ketchup-canary-islands,Canary Islands,canary-islands,27.7986,-15.4602
GBASVqJyr2rvSePgfDRzk,"Fuerteventura / Punta Blanca, Canary Islands",fuerteventura-punta-blanca-canary-islands,Canary Islands,canary-islands,28.7335,-13.9763
gDd20WKEITb8tnBjaLEWn,"Still Bay, South Africa",still-bay-south-africa,South Africa,south-africa,-34.374,21.4283
GgGs7isYe4JWU4BbezXjq,"Langnes, Norway",langnes-norway,Norway,norway,69.6786,18.8993
GI3lC47GipZ36vCmfjJe9,"Achill Island / Keel Beach, Ireland",achill-island-keel-beach-ireland,Ireland,ireland,53.9728,-10.0655
GIvP2Cur9d8CuXKtbBDFA,"Suiderstrand, South Africa",suiderstrand-south-africa,South Africa,south-africa,-34.8155,19.9566
GiYPdYTXcsMzwVT6QtFHY,"Mission Lake, Montana (USA)",mission-lake-montana-usa,Montana (USA),montana-usa,48.5595,-112.6339
GJcynnKbq69vFs9yHRIBa,"La Ticla, Mexico",la-ticla-mexico,Mexico,mexico,18.4537,-103.5579
gjf6SkcxEgRFPlg4d3Lsr,"Santa Rosa Island / Opal Beach, Florida (USA)",santa-rosa-island-opal-beach-florida-usa,Florida (USA),florida-usa,30.3637,-86.9655
gjvGhK4i8YnjeyQyd3Cxb,"Maui / McGreggor Point, Hawaii (USA)",maui-mcgreggor-point-hawaii-usa,Hawaii (USA),hawaii-usa,20.7778,-156.5227
gKFk3jmWv0JJn1E6a2Mru,"Locust Avenue, Washington (USA)",locust-avenue-washington-usa,Washington (USA),washington-usa,48.7728,-122.5326
gKHrdBDrStl6LOpv2kgz2,"St. Maarten / Dawn Beach, France",st-maarten-dawn-beach-france,France,france,18.0506,-63.0171
GM8IUZhBfRlWzgBzLN4IX,"Ile de Lameque / Pigeon Hill, Canada",ile-de-lameque-pigeon-hill-canada,Canada,canada,47.8481,-64.5081
GmaB6fPQeB3qnYzJ8mKDe,"The Hedge, Florida (USA)",the-hedge-florida-usa,Florida (USA),florida-usa,24.895,-80.6606
GncQqQHA4qJzV0Nppqevu,"Ljubac, Croatia",ljubac-croatia,Croatia,croatia,44.2553,15.3003
GOaDkgJh3xqnKNDpQX09M,"Antigua / Jabberwock Beach, Antigua and Barbuda",antigua-jabberwock-beach-antigua-and-barbuda,Antigua and Barbuda,antigua-and-barbuda,17.1623,-61.7983
gpzrpuFDOEhN6ZtlTRate,"La Albufereta, Spain",la-albufereta-spain,Spain,spain,38.3577,-0.4341
Gqd29lQmhEMxQdW7mA6Ue,"La Capte, France",la-capte-france,France,france,43.0669,6.1514
gr7ZyenDvpkoey8hjzRUR,"Sha Chau Island, Hong Kong",sha-chau-island-hong-kong,Hong Kong,hong-kong,22.3435,113.8904
Gt2VeVE3CeTHOOBzs3nUu,"Sinclair's Bay, Scotland (UK)",sinclair-s-bay-scotland-uk,Scotland (UK),scotland-uk,58.4999,-3.1331
Gt9Zw5JvJj1DpGACnd2Yn,"South Padre Island / Jetty, Texas (USA)",south-padre-island-jetty-texas-usa,Texas (USA),texas-usa,26.0685,-97.1548
gtYRubdG4Ia2n5hfNlQw8,"Ile de Porquerolles / Notre-Dame, France",ile-de-porquerolles-notre-dame-france,France,france,43.0112,6.2331
gw0ZLxmonG1V99Fb7qaWZ,"Ile de Lameque / Sainte Marie Saint Raphael, Massachusetts (USA)",ile-de-lameque-sainte-marie-saint-raphael-massachusetts-usa,Massachusetts (USA),massachusetts-usa,47.7832,-64.5637
gWywbxICPeN85naHghOfo,"Kegnaes / Osterby, Denmark",kegnaes-osterby-denmark,Denmark,denmark,54.8603,9.9186
GXOA1BNFPUnoVWwBZquKv,"Scottburgh, South Africa",scottburgh-south-africa,South Africa,south-africa,-30.2793,30.7588
GYun1NOBS1ezgN0TyVZFd,"Sunset Beach, Oregon (USA)",sunset-beach-oregon-usa,Oregon (USA),oregon-usa,46.0986,-123.9419
gzHQU7yFivDTMt5GhuAGm,"Cospudener See, Germany",cospudener-see-germany,Germany,germany,51.2656,12.344
gZjhV4fpKnGEmDHqC1tQA,"Mayotte, Ireland",mayotte-ireland,Ireland,ireland,55.151,-8.1514
h2G0La5qmvN5aLFfGy4pW,"Dian Shan Lake / Old Propeller Plane, China",dian-shan-lake-old-propeller-plane-china,China,china,31.0971,120.9882
h2HX2X8qCJV42rg9wvouo,"La Tamarissiere, France",la-tamarissiere-france,France,france,43.2875,3.4382
h32SyDB9PxCI7bsBQBfwi,"Baie Du Robert, Martinique",baie-du-robert-martinique,Martinique,martinique,14.6702,-60.9428
H5b2wsgEEtpPu3zbyWllB,"Ngor, Senegal",ngor-senegal,Senegal,senegal,14.7494,-17.5114
H5MDo4Yuhh6EOgR7J0GQs,"Orewa Beach, New Zealand",orewa-beach-new-zealand,New Zealand,new-zealand,-36.5861,174.6968
h687KTfoBoiDxj3Mfy4zV,"Hatteras / Buxton Slick, North Carolina (USA)",hatteras-buxton-slick-north-carolina-usa,North Carolina (USA),north-carolina-usa,35.2725,-75.5224
h7mOQaFelLkIuTxJTgfv7,"Stazione di Tollo, Italy",stazione-di-tollo-italy,Italy,italy,42.396,14.3378
HeJmVBJmMruE3XVn810Ln,"Ferragudo, Portugal",ferragudo-portugal,Portugal,portugal,37.116,-8.5193
hemxXbzM0MnVtdVdzxW9N,"Lumley Beach, Sierra Leone",lumley-beach-sierra-leone,Sierra Leone,sierra-leone,8.4763,-13.2844
hGR2I5aGdISAgAgV5dG05,"Cesenatico, Italy",cesenatico-italy,Italy,italy,44.202,12.4075
HhzyUANSlZTC6fZn2Lblg,"Hainan Island / Yalong Bay, China",hainan-island-yalong-bay-china,China,china,18.2221,109.6206
HIBGzhjwPWxfFrTwuUKNa,"Grapevine Lake / Lake View Park, Texas (USA)",grapevine-lake-lake-view-park-texas-usa,Texas (USA),texas-usa,32.9791,-97.0958
HIGzSaDXpMGxFrptVub7U,"Verket, Norway",verket-norway,Norway,norway,59.6099,10.4147
HIwk1smDn8PIFiFHoT4Ia,"Ludwigsburg, Germany",ludwigsburg-germany,Germany,germany,54.1127,13.4794
hlKdN3oyfojIBrsWnE8D5,"Storsand, Finland",storsand-finland,Finland,finland,63.4851,22.294
hmbt1rvOBAABOqteMcFBQ,"Rekyva Lake / Smelynas, Lithuania",rekyva-lake-smelynas-lithuania,Lithuania,lithuania,55.8834,23.3046
hP6Izp41Pv91tYvyA9vSf,"Great Salt Plains Lake, Oklahoma (USA)",great-salt-plains-lake-oklahoma-usa,Oklahoma (USA),oklahoma-usa,36.7369999999999,-98.1888
HPrvzKp9rW9f9SYbfNGmf,"Rum Bottle Beach, Jamaica",rum-bottle-beach-jamaica,Jamaica,jamaica,18.4523,-77.9833
HSpYKQFNBJGlpudwpVC1o,"Treompan, France",treompan-france,France,france,48.5685,-4.6759
HuNpTo7GQ14aBuOUtbDgC,"North Uist / Hosta Beach, Scotland (UK)",north-uist-hosta-beach-scotland-uk,Scotland (UK),scotland-uk,57.6266,-7.5043
HVKtDR17SiUurPDKLTF0K,"Phan Thiet Jetties, Vietnam",phan-thiet-jetties-vietnam,Vietnam,vietnam,10.9315,108.1381
hwCVhzL16wOTkuj691gIP,"Helsingborg, Sweden",helsingborg-sweden,Sweden,sweden,56.0569999999999,12.6813
HWhpBrJNMVJNRVSbXNsRw,"Corsica / Solenzara, France",corsica-solenzara-france,France,france,41.8777,9.3973
hwPVPMmtJiz27jHFE5ge8,"Cockerham Sands, England (UK)",cockerham-sands-england-uk,England (UK),england-uk,53.9708,-2.8725
i0VKl5PMEnBVoS4Pkjt3h,"Huisduinen, Netherlands",huisduinen-netherlands,Netherlands,netherlands,52.9525,4.7205
i1ZSOEgWTnZ3l4WueN5eU,"Georgian Bay / Christian Island, Canada",georgian-bay-christian-island-canada,Canada,canada,44.8365,-80.1973
I4llaURVkzOFXNKCQtBFX,"Crocodile Rock, Sri Lanka",crocodile-rock-sri-lanka,Sri Lanka,sri-lanka,6.8105,81.8239
i6zT9wKmqaP1s2xWoBKoP,"Lake Ontario / Richardson Beach, Canada",lake-ontario-richardson-beach-canada,Canada,canada,44.2219,-76.501
i78ml3pWTBrnefyA56kiP,"Tulup Magic Beach Resort, Egypt",tulup-magic-beach-resort-egypt,Egypt,egypt,25.4369999999999,34.6904
I7EQvBUx5WPNqqQtjMvE1,"Middles, Denmark",middles-denmark,Denmark,denmark,57.122,8.6393
i8WsPdqNo0ohvuZcxUO4j,"Hainan Island / Boaozhen, China",hainan-island-boaozhen-china,China,china,19.16,110.5869
i9CSD1bEUqOwOeFpOj4X5,"Scraggane, Ireland",scraggane-ireland,Ireland,ireland,52.3056,-10.0208
iAsQisl9te7NYN4yf8ZYa,"Gotland / Kovik, Sweden",gotland-kovik-sweden,Sweden,sweden,57.4076,18.1571
ICaL740ywRIhlbX4pA8qn,"Roquetas de Mar, Spain",roquetas-de-mar-spain,Spain,spain,36.7126,-2.636
IcqfCBtY3gFFBVlvmMlU2,"Suances, Spain",suances-spain,Spain,spain,43.4355,-4.0417
IdlfjemylBWAGDjZU4ocu,"Mallorca / Son Maties, Spain",mallorca-son-maties-spain,Spain,spain,39.5143,2.5387
iFKqCteOZzXLxWGjk1Aqr,"Mallorca / Ses Covetes, Spain",mallorca-ses-covetes-spain,Spain,spain,39.3521,2.9758
ihSUP13ePlRnGqvvH3tMV,"Corsica / Plage de Pineto, France",corsica-plage-de-pineto-france,France,france,42.5473,9.5323
IKTiJoNwnc3tf4hxq6PzB,"Sardinia / Fontanamare, Italy",sardinia-fontanamare-italy,Italy,italy,39.2873,8.4364
imZXBPC5mkKzXV5QInb5p,"Lago de Nicaragua / Granada, Nicaragua",lago-de-nicaragua-granada-nicaragua,Nicaragua,nicaragua,11.9438,-85.9455
IoP2JgdFmsL2RMm6bpFvN,"Incheydoney, Ireland",incheydoney-ireland,Ireland,ireland,51.5959,-8.867
iPE8KviWW0OO4ib08G7Yp,"Bear Lake / North Beach, Idaho (USA)",bear-lake-north-beach-idaho-usa,Idaho (USA),idaho-usa,42.1175,-111.2917
iQtECQzt6Opqe3LJd7RTf,"Sicily / Capo Peloro, Italy",sicily-capo-peloro-italy,Italy,italy,38.269,15.6521
iQy4IUOki8J94rBTY0PZ0,"Fort Stevens Riverside, Oregon (USA)",fort-stevens-riverside-oregon-usa,Oregon (USA),oregon-usa,46.2253,-123.9882
irCLYYifwynMrCgk8tPkd,"Masirah Island / Haqal, Oman",masirah-island-haqal-oman,Oman,oman,20.3606,58.7978
isKfgIBqAkk4LT7sDMyMK,"Moliet Plage, France",moliet-plage-france,France,france,43.8535,-1.3924
itdQeGgUrxlNTyLoQ0mTW,"Coxs Bazar, Bangladesh",coxs-bazar-bangladesh,Bangladesh,bangladesh,21.4153,91.9821
itIdvgbnxTQjWH3zU2raq,"Argaka, Cyprus",argaka-cyprus,Cyprus,cyprus,35.0477,32.4354
itJv9xlpaJKeVNUKfeZw2,"San Jia Gang, China",san-jia-gang-china,China,china,31.2147,121.768999999999
IUhcr1jlTldHJoa7ePX1e,"St. Maarten / Rotary Lookout Point, Netherlands Antilles",st-maarten-rotary-lookout-point-netherlands-antilles,Netherlands Antilles,netherlands-antilles,18.0666,-63.013
ivwo4b2W6ynioc516TlnW,"Pointe Denis, Gabon",pointe-denis-gabon,Gabon,gabon,0.3528,9.3546
IWoe10IxBkXOsE9Jxkga9,"Rusheen Bay, Ireland",rusheen-bay-ireland,Ireland,ireland,53.2562,-9.1186
iz7v0HhTBjeFHeDyHXQdN,"Devils Horn, South Africa",devils-horn-south-africa,South Africa,south-africa,-34.189,24.6057
J4FxrXVUmuBs4FYdQNeOL,"Retamar, Spain",retamar-spain,Spain,spain,36.8219,-2.2955
J6gE9IejLRXq28zA2PgVh,"Columbia River / Hood River Marina, Oregon (USA)",columbia-river-hood-river-marina-oregon-usa,Oregon (USA),oregon-usa,45.7148,-121.5058
j6ReEIbtuQOP07vGrrz5m,"Rosapenna, Ireland",rosapenna-ireland,Ireland,ireland,55.1694,-7.8257
j8doZHqqZ3s96laLnSABR,"Los Roques / Dos Mosquises, Venezuela",los-roques-dos-mosquises-venezuela,Venezuela,venezuela,11.7953,-66.8928
j9naPu14qerrW58WxEAWs,"Corsica / Macinaggio, France",corsica-macinaggio-france,France,france,42.9639,9.4515
JCfLztppheaEGbvwYlDHk,"Placencia Beach, Belize",placencia-beach-belize,Belize,belize,16.5204,-88.368
jCPskPLoKcJV58GJa29CM,"Miramar, Mozambique",miramar-mozambique,Mozambique,mozambique,-19.8492,34.8905
jDsMDFpfQPnX6XHyoOfZo,"Praia da Vieira, Portugal",praia-da-vieira-portugal,Portugal,portugal,39.8771,-8.9716
JePemfU9iI6PKBAGy7YVB,"Maui / Hanakao'o Beach Park, Hawaii (USA)",maui-hanakao-o-beach-park-hawaii-usa,Hawaii (USA),hawaii-usa,20.9032,-156.6853
jFuWVxB5Ji9pW4Lagtszn,"Balneario Gaivota, Brazil",balneario-gaivota-brazil,Brazil,brazil,-29.159,-49.5756
jHFhjAcNyKnXbUw1W7qsF,"Vargas, Costa Rica",vargas-costa-rica,Costa Rica,costa-rica,9.7447,-82.809
JiggYDn9WEGwDeO5LYK1B,"Kosrae / Walung, Micronesia",kosrae-walung-micronesia,Micronesia,micronesia,5.3044,162.9046
Jk5iJpgdsC4EHqTXIAzpz,"Paljassaare, Estonia",paljassaare-estonia,Estonia,estonia,59.4675,24.7179
JKUJG2ZDaUNdboLSs3ozH,"Sylt / Buhne 16, Germany",sylt-buhne-16-germany,Germany,germany,54.9725,8.3398
jlv6YaSpxPSNzTQCLWaPV,"Marina di Andora, Italy",marina-di-andora-italy,Italy,italy,43.9508,8.1515
jnJxF4WAAomESbBcahCgb,"Kazantip Bay East, Ukraine",kazantip-bay-east-ukraine,Ukraine,ukraine,45.4095,35.8813
jtqHDno5LTMFk9Wt5zPD2,"Etang D'Ingril / Frontignan Plage, France",etang-d-ingril-frontignan-plage-france,France,france,43.4371,3.7797
jtyD3UZhkd6ZAaUtn80fK,"Fehmarn / Burger Binnensee, Germany",fehmarn-burger-binnensee-germany,Germany,germany,54.4127,11.2061
jU1UfWCxOW7oMvfuxSepV,"Varadero Marina Palace Beach, Cuba",varadero-marina-palace-beach-cuba,Cuba,cuba,23.1977,-81.1261
jU2NZmBx3SlWxU4be7bun,"Zandvoort aan Zee, Netherlands",zandvoort-aan-zee-netherlands,Netherlands,netherlands,52.3679,4.5213
juHexwBQ2BOCuleqvpWbm,"Efate / Devils Point, Vanuatu",efate-devils-point-vanuatu,Vanuatu,vanuatu,-17.743,168.1814
JvgREGwTxKSlvnQD2GopM,"Deadmans Basin, Montana (USA)",deadmans-basin-montana-usa,Montana (USA),montana-usa,46.3431,-109.4245
Jw567LlOgciBCTfS51wbC,"Ramsgate Beach, Australia",ramsgate-beach-australia,Australia,australia,-33.9804,151.1497
Jw78uBCnlfZXjfdDior7t,"Plage De Pindai, New Caledonia",plage-de-pindai-new-caledonia,New Caledonia,new-caledonia,-21.3566,164.954
jyEHAGJcAnZcKCrSvL71x,"Crystal Road, South Africa",crystal-road-south-africa,South Africa,south-africa,-34.3688,18.8716
jzEgSWGG5qNFVSAtTow0L,"Sardinia / Rocca Ruja, Italy",sardinia-rocca-ruja-italy,Italy,italy,40.9664,8.2089
jziXkmnV5S6Qbe6xYdEQN,"Tayo, Israel",tayo-israel,Israel,israel,32.0055,34.7342
k3DVx5VW7r3X2GV7CIU5o,"Sandy Hook / Fishing Beach, New Jersey (USA)",sandy-hook-fishing-beach-new-jersey-usa,New Jersey (USA),new-jersey-usa,40.4386,-73.9828
K7lhiVQ2tVO7AYzf7756b,"Jezioro Lebsko / Zarnowska, Poland",jezioro-lebsko-zarnowska-poland,Poland,poland,54.7311,17.5269
k9rjCyDdyp1pjZBwTq2up,"Santa Marianita, Ecuador",santa-marianita-ecuador,Ecuador,ecuador,-0.9655,-80.8338
KBa9YeXbQFJudqVk3csLo,"Getskaer, Sweden",getskaer-sweden,Sweden,sweden,58.0163,11.8022
KBaTyKL1R4NChTVENhqiX,"Marina Beach, South Africa",marina-beach-south-africa,South Africa,south-africa,-30.9428,30.3045
KdsSCNphiLaS2Gi9jAyCF,"Djerba / The Lagoon, Tunisia",djerba-the-lagoon-tunisia,Tunisia,tunisia,33.8971,10.8185
Kf1dq4nN3pRkHHLNdGgU1,"Cassino, Brazil",cassino-brazil,Brazil,brazil,-32.1667,-52.1229
kF9wwliLxwDYw2tx4VeY9,"Bali / Kuta Reef, Indonesia",bali-kuta-reef-indonesia,Indonesia,indonesia,-8.7317,115.1542
kHKZ5dLDPUA00Yzo5gtu7,"Marco Island / Tigertail Park, Florida (USA)",marco-island-tigertail-park-florida-usa,Florida (USA),florida-usa,25.9559,-81.7532
KItFd836v6WXhYu3Hu2ov,"Viti Levu / Sigatoka, Fiji Islands",viti-levu-sigatoka-fiji-islands,Fiji Islands,fiji-islands,-18.1695,177.5321
KjM4xS1o4lGAqltfyRqur,"Lake Clearwater, New Zealand",lake-clearwater-new-zealand,New Zealand,new-zealand,-43.6073,171.0445
KKN9kYzGuL30nDZ1SroGd,"San Crisanto, Mexico",san-crisanto-mexico,Mexico,mexico,21.3548,-89.1662
kM0ojJGAnGHzlIRWONIo7,"Veselovka, Russia",veselovka-russia,Russia,russia,45.1074,36.8956
kNF7UI3OUDoqAqbtzLROQ,"Bolonia, Spain",bolonia-spain,Spain,spain,36.0797,-5.7609
kngh1EOGUtVsHmS20AfYv,"Ponce Inlet, Florida (USA)",ponce-inlet-florida-usa,Florida (USA),florida-usa,29.0766,-80.9175
KnNgCa0y2oE5JRIz9R7x7,"Espinho, Portugal",espinho-portugal,Portugal,portugal,41.0021,-8.6469
kOQYlkg135fN48PHr9XCE,"Ilhabela / Siriuba, Brazil",ilhabela-siriuba-brazil,Brazil,brazil,-23.7482,-45.3477
kpYi9bYGU184WJ5dPLr68,"Falerna Marina, Italy",falerna-marina-italy,Italy,italy,38.9677,16.1488
Kq6ydSnRCmTToVpUkVAC3,"Cheltenham Beach, New Zealand",cheltenham-beach-new-zealand,New Zealand,new-zealand,-36.8228,174.8087
KQdECrhrz5Q9Ch2ppDJSr,"Falmore Beach, Ireland",falmore-beach-ireland,Ireland,ireland,54.0965,-10.1125
KQlasD9qFEGDA8X4klhZ1,"Kho Pha Ngan / Thong Sala Beach, Thailand",kho-pha-ngan-thong-sala-beach-thailand,Thailand,thailand,9.7064,99.9991
kvV16CC1KIVewTaAt3dxq,"Al Wakrah, Qatar",al-wakrah-qatar,Qatar,qatar,25.1818,51.6162
kvwpiXyryDU48UJCiVM11,"Niaoyu, Taiwan",niaoyu-taiwan,Taiwan,taiwan,23.6611,119.6612
KWhmJDQ7LG20X5YpANA97,"Vigra / Roaldssanden, Norway",vigra-roaldssanden-norway,Norway,norway,62.5758,6.1198
Kwvon2vGUDp8Dama9Z9zX,"Gioia Tauro, Italy",gioia-tauro-italy,Italy,italy,38.4379,15.8897
kyS3YmoPJCQ7LPMclNSJc,"Westerheversand, Germany",westerheversand-germany,Germany,germany,54.3838,8.6259
kZIJTgblDMLBhHbLoGQw5,"Craigville Beach, Massachusetts (USA)",craigville-beach-massachusetts-usa,Massachusetts (USA),massachusetts-usa,41.6365,-70.3405
l1JdNSpaMA2zEoXIZhcal,"Saintes-Maries Wave, France",saintes-maries-wave-france,France,france,43.4495,4.4137
L4cIFREAmlh8GxRynGmpE,"Lake Erie / Long Beach, Canada",lake-erie-long-beach-canada,Canada,canada,42.867,-79.3902
l5dp1PijMe8ZZsHvvU2Qh,"Elafonisos / Simos, Greece",elafonisos-simos-greece,Greece,greece,36.4723,22.9772
l5OFzeAxolnJVZVpXQPNP,"Abbekas Hamn, Sweden",abbekas-hamn-sweden,Sweden,sweden,55.3934,13.6016
Lcu6yGcdhkEDOqCzx97gY,"Great Guana Cay / Nippers Beach Bar, Bahamas",great-guana-cay-nippers-beach-bar-bahamas,Bahamas,bahamas,26.6721,-77.1167
LcVQSCuIwMR8vENx1lk0J,"Playa Blanca, Dominican Republic",playa-blanca-dominican-republic,Dominican Republic,dominican-republic,18.5402,-68.3536
lF6Ivg6wWvcqiFB6lmc2o,"Hatteras / Third Turnout, North Carolina (USA)",hatteras-third-turnout-north-carolina-usa,North Carolina (USA),north-carolina-usa,35.3932,-75.4952
lgJr6iB4OPghxF6REUqcZ,"Seatoun Beach, New Zealand",seatoun-beach-new-zealand,New Zealand,new-zealand,-41.3229,174.8358
LGzna8KWG6fA0hiai4ESh,"Utah Lake / South Sandy Beach (South), Utah (USA)",utah-lake-south-sandy-beach-south-utah-usa,Utah (USA),utah-usa,40.1517,-111.7509
LiZBLn11zh1JDdmuq3I45,"Port Saplaya, Spain",port-saplaya-spain,Spain,spain,39.5089,-0.3212
ljuOO5n2RsrsfGxHXrq38,"Pontal da Barra, Brazil",pontal-da-barra-brazil,Brazil,brazil,-9.6925,-35.7722
lKRpggEs2NOjwg2HFBV7b,"Courtney Campbell Causeway, Florida (USA)",courtney-campbell-causeway-florida-usa,Florida (USA),florida-usa,27.9607,-82.698
LKvoEHHvlnMneFmd02He4,"Kakumae, Estonia",kakumae-estonia,Estonia,estonia,59.4486,24.5743
LNeef1DO3v0kvVLIdCXrI,"Sitio Torre, Philippines",sitio-torre-philippines,Philippines,philippines,18.18366189,120.5192256
lNp2bpIfgXTUKYnYQLxFk,"Cordoama, Portugal",cordoama-portugal,Portugal,portugal,37.1078,-8.9388
LPaw09KmRnFKSCwDebzxJ,"La Union, Philippines",la-union-philippines,Philippines,philippines,16.6582,120.3211
LPTFU1O0IyGJTzOIBLWLf,"Dune du Pyla, France",dune-du-pyla-france,France,france,44.5908,-1.216
LR7vdP4X0a0WUM9V7CI5G,"Icaraizinho, Brazil",icaraizinho-brazil,Brazil,brazil,-3.0233,-39.6567
lrpageHklBKfOysFjn8mX,"La Govelle, France",la-govelle-france,France,france,47.2669999999999,-2.455
ls1ppw93wmlUHnYjIi9L6,"Las Conchas Point, Mexico",las-conchas-point-mexico,Mexico,mexico,31.2827,-113.4404
lS5NoJwPSoaPhWngUn58c,"Playa Popa, Dominican Republic",playa-popa-dominican-republic,Dominican Republic,dominican-republic,19.9079,-71.52
lTM4DWAhkXqXKYV2co1kl,"Lake Volvi / Kokkalous Beach, Greece",lake-volvi-kokkalous-beach-greece,Greece,greece,40.6308,23.5365
LUnb1fyVVjGwHYBxmgPZa,"Dream Beach, India",dream-beach-india,India,india,15.6663,73.7111
lwSLhtUz49ZzjUeh8RbuH,"Penhors, France",penhors-france,France,france,47.9379,-4.3994
LwxrLKkfdZjbEiPG8HkdV,"Sandymount Beach, Ireland",sandymount-beach-ireland,Ireland,ireland,53.3284,-6.2083
Lx2kWFPetBqsDdPR2Xdsw,"Kato Alepochori, Greece",kato-alepochori-greece,Greece,greece,38.1083,23.2179
M2vFdcdVJWqf0c624VNyF,"Porto de Bares, Spain",porto-de-bares-spain,Spain,spain,43.7714,-7.6688
M4EztgT1or8454WZXmaWZ,"Les Sables-d'Olonne, France",les-sables-d-olonne-france,France,france,46.4939,-1.7837
m71dVg4Cww9C7ikfuOvkk,"Pecem Harbor, Brazil",pecem-harbor-brazil,Brazil,brazil,-3.5432,-38.8125
m7QHh5MUGJTuzf3k4g44O,"Asia, Peru",asia-peru,Peru,peru,-12.7848,-76.594
MBI01axUdC4t58PP0ZO4T,"Grand Cayman / East End, Cayman Islands",grand-cayman-east-end-cayman-islands,Cayman Islands,cayman-islands,19.3175,-81.0872
MbQo88p4Haagye2gVOKSW,"Jukchun, South Korea",jukchun-south-korea,South Korea,south-korea,36.0843,129.4165
mcaFFn2VQtYRPZLefO1Kh,"Orland / Hovdetaa, Norway",orland-hovdetaa-norway,Norway,norway,63.6746,9.6558
Md5kG0hZSwMVPt3GJtrCt,"Mirhleft, Morocco",mirhleft-morocco,Morocco,morocco,29.5917,-10.0383
MD7lngWiSh5rYoWRhkiUg,"Los Muelles, Peru",los-muelles-peru,Peru,peru,-4.45,-81.2788
mdRz572b2HKCd7kwmzgzG,"Chatham South Beach, Massachusetts (USA)",chatham-south-beach-massachusetts-usa,Massachusetts (USA),massachusetts-usa,41.6652,-69.9464
mdX56zqERT9bKrjmPRfj4,"Sunkist Bay, New Zealand",sunkist-bay-new-zealand,New Zealand,new-zealand,-36.881,174.9879
MGRiecWOjComYKvmBkOTl,"Mogadishu Beach, Somalia",mogadishu-beach-somalia,Somalia,somalia,2.0406,45.3642
